task_id,staff_id,eligible,penalty
T0096,S012,1,1.0
T0096,S015,1,0.5
T0096,S023,1,1.0
T0096,S024,1,0.0
T0096,S026,1,0.5
T0096,S031,1,1.5
T0096,S032,1,1.0
T0096,S035,1,0.5
T0096,S038,1,1.5
T0096,S042,1,0.0
T0096,S043,1,0.5
T0096,S044,1,1.5
T0096,S049,1,1.5
T0096,S050,1,0.5
T0096,S051,1,1.5
T0096,S052,1,0.5
T0096,S054,1,1.0
T0096,S055,1,0.5
T0096,S057,1,1.0
T0096,S058,1,0.0
T0096,S062,1,0.0
T0096,S066,1,1.0
T0096,S067,1,3.0
T0096,S068,1,0.5
T0096,S073,1,3.0
T0096,S075,1,0.0
T0096,S076,1,1.0
T0096,S077,1,3.0
T0096,S078,1,1.5
T0096,S079,1,1.0
T0097,S001,1,0.0
T0097,S002,1,0.5
T0097,S005,1,1.0
T0097,S007,1,0.0
T0097,S010,1,1.5
T0097,S011,1,0.0
T0097,S013,1,1.5
T0097,S014,1,0.5
T0097,S018,1,0.5
T0097,S019,1,0.5
T0097,S020,1,1.0
T0097,S023,1,0.5
T0097,S025,1,3.0
T0097,S026,1,0.0
T0097,S027,1,0.5
T0097,S028,1,0.5
T0097,S034,1,1.5
T0097,S036,1,0.5
T0097,S039,1,0.5
T0097,S040,1,1.0
T0097,S042,1,0.5
T0097,S046,1,0.0
T0097,S048,1,0.0
T0097,S050,1,3.0
T0097,S053,1,1.5
T0097,S055,1,1.5
T0097,S056,1,1.5
T0097,S057,1,0.0
T0097,S058,1,0.5
T0097,S060,1,0.5
T0097,S062,1,1.5
T0097,S064,1,0.0
T0097,S068,1,0.0
T0097,S069,1,1.5
T0097,S070,1,0.5
T0097,S071,1,3.0
T0097,S072,1,1.0
T0097,S074,1,0.5
T0097,S075,1,0.5
T0097,S077,1,0.5
T0097,S079,1,0.0
T0098,S001,1,0.5
T0098,S002,1,0.5
T0098,S005,1,0.0
T0098,S007,1,1.5
T0098,S010,1,1.0
T0098,S011,1,0.5
T0098,S013,1,0.5
T0098,S014,1,0.5
T0098,S016,1,3.0
T0098,S018,1,1.5
T0098,S019,1,0.5
T0098,S020,1,0.0
T0098,S023,1,1.5
T0098,S026,1,0.5
T0098,S027,1,0.0
T0098,S028,1,0.0
T0098,S034,1,1.5
T0098,S036,1,1.0
T0098,S037,1,3.0
T0098,S039,1,0.0
T0098,S040,1,1.0
T0098,S042,1,0.5
T0098,S046,1,0.5
T0098,S048,1,1.0
T0098,S053,1,1.0
T0098,S055,1,1.5
T0098,S056,1,0.0
T0098,S057,1,1.5
T0098,S058,1,0.5
T0098,S060,1,0.5
T0098,S062,1,1.0
T0098,S063,1,3.0
T0098,S064,1,1.5
T0098,S068,1,0.5
T0098,S069,1,1.0
T0098,S070,1,1.0
T0098,S072,1,0.5
T0098,S074,1,0.5
T0098,S075,1,0.5
T0098,S077,1,1.0
T0098,S079,1,0.5
T0099,S001,1,0.5
T0099,S002,1,0.5
T0099,S005,1,1.0
T0099,S007,1,1.0
T0099,S010,1,0.0
T0099,S011,1,0.0
T0099,S013,1,1.0
T0099,S014,1,0.0
T0099,S018,1,0.0
T0099,S019,1,1.5
T0099,S020,1,1.5
T0099,S023,1,1.0
T0099,S026,1,1.5
T0099,S027,1,0.5
T0099,S028,1,1.0
T0099,S030,1,3.0
T0099,S034,1,1.0
T0099,S036,1,1.5
T0099,S039,1,0.5
T0099,S040,1,1.0
T0099,S042,1,1.5
T0099,S046,1,0.0
T0099,S048,1,0.5
T0099,S053,1,0.5
T0099,S055,1,1.5
T0099,S056,1,1.0
T0099,S057,1,1.5
T0099,S058,1,1.5
T0099,S060,1,0.0
T0099,S062,1,1.5
T0099,S063,1,3.0
T0099,S064,1,1.5
T0099,S068,1,1.0
T0099,S069,1,1.5
T0099,S070,1,0.0
T0099,S072,1,0.5
T0099,S074,1,0.0
T0099,S075,1,0.0
T0099,S077,1,0.0
T0099,S079,1,1.5
T0100,S001,1,0.0
T0100,S005,1,1.5
T0100,S006,1,1.5
T0100,S009,1,1.5
T0100,S011,1,0.5
T0100,S022,1,0.5
T0100,S024,1,0.0
T0100,S028,1,1.5
T0100,S029,1,0.0
T0100,S032,1,0.5
T0100,S033,1,3.0
T0100,S038,1,1.5
T0100,S049,1,0.0
T0100,S052,1,0.5
T0100,S054,1,1.0
T0100,S056,1,3.0
T0100,S058,1,1.5
T0100,S062,1,0.5
T0100,S063,1,0.5
T0100,S065,1,1.5
T0100,S066,1,1.0
T0100,S067,1,0.5
T0100,S070,1,0.5
T0100,S071,1,0.5
T0100,S074,1,0.0
T0100,S075,1,1.5
T0100,S077,1,1.0
T0100,S078,1,1.5
T0100,S080,1,0.5
T0101,S001,1,0.5
T0101,S005,1,0.0
T0101,S006,1,0.5
T0101,S009,1,1.5
T0101,S011,1,1.0
T0101,S022,1,0.5
T0101,S024,1,1.5
T0101,S028,1,1.5
T0101,S029,1,1.0
T0101,S032,1,0.0
T0101,S038,1,0.0
T0101,S049,1,1.5
T0101,S051,1,3.0
T0101,S052,1,0.5
T0101,S054,1,0.0
T0101,S055,1,3.0
T0101,S058,1,0.5
T0101,S062,1,1.5
T0101,S063,1,0.0
T0101,S065,1,0.5
T0101,S066,1,1.0
T0101,S067,1,1.5
T0101,S070,1,1.5
T0101,S071,1,1.5
T0101,S074,1,0.5
T0101,S075,1,1.0
T0101,S077,1,0.5
T0101,S078,1,1.5
T0101,S080,1,1.5
T0102,S001,1,0.5
T0102,S005,1,0.5
T0102,S006,1,1.0
T0102,S009,1,0.0
T0102,S011,1,1.5
T0102,S022,1,1.5
T0102,S024,1,1.0
T0102,S028,1,0.5
T0102,S029,1,0.5
T0102,S032,1,0.5
T0102,S038,1,1.0
T0102,S049,1,1.5
T0102,S052,1,1.0
T0102,S054,1,0.0
T0102,S058,1,1.5
T0102,S062,1,1.5
T0102,S063,1,0.5
T0102,S065,1,0.0
T0102,S066,1,0.0
T0102,S067,1,0.5
T0102,S070,1,0.5
T0102,S071,1,0.5
T0102,S074,1,1.5
T0102,S075,1,0.0
T0102,S077,1,1.0
T0102,S078,1,0.5
T0102,S080,1,0.0
T0103,S003,1,0.0
T0103,S006,1,0.5
T0103,S010,1,0.5
T0103,S012,1,0.0
T0103,S015,1,0.5
T0103,S016,1,0.0
T0103,S019,1,1.0
T0103,S020,1,1.5
T0103,S021,1,0.0
T0103,S022,1,0.0
T0103,S023,1,1.5
T0103,S028,1,0.5
T0103,S030,1,0.5
T0103,S033,1,1.0
T0103,S035,1,3.0
T0103,S036,1,3.0
T0103,S040,1,3.0
T0103,S042,1,1.0
T0103,S043,1,1.0
T0103,S044,1,1.0
T0103,S047,1,0.0
T0103,S048,1,1.5
T0103,S049,1,1.5
T0103,S050,1,1.0
T0103,S052,1,0.0
T0103,S053,1,0.0
T0103,S056,1,0.0
T0103,S058,1,0.0
T0103,S059,1,1.0
T0103,S060,1,1.5
T0103,S062,1,1.0
T0103,S063,1,1.0
T0103,S064,1,1.5
T0103,S067,1,1.0
T0103,S068,1,1.5
T0103,S069,1,0.0
T0103,S073,1,0.0
T0103,S074,1,1.5
T0103,S077,1,0.5
T0103,S079,1,1.5
T0103,S080,1,0.0
T0104,S003,1,0.5
T0104,S006,1,1.5
T0104,S010,1,0.5
T0104,S012,1,0.5
T0104,S015,1,1.5
T0104,S016,1,1.0
T0104,S019,1,1.5
T0104,S020,1,0.0
T0104,S021,1,1.0
T0104,S022,1,0.5
T0104,S023,1,1.0
T0104,S028,1,0.5
T0104,S030,1,1.0
T0104,S032,1,3.0
T0104,S033,1,1.5
T0104,S042,1,0.5
T0104,S043,1,1.0
T0104,S044,1,0.5
T0104,S047,1,0.5
T0104,S048,1,0.5
T0104,S049,1,0.5
T0104,S050,1,0.0
T0104,S052,1,0.5
T0104,S053,1,1.5
T0104,S056,1,0.0
T0104,S058,1,0.0
T0104,S059,1,1.5
T0104,S060,1,1.0
T0104,S062,1,1.0
T0104,S063,1,0.5
T0104,S064,1,0.5
T0104,S066,1,3.0
T0104,S067,1,1.0
T0104,S068,1,1.5
T0104,S069,1,1.5
T0104,S073,1,1.5
T0104,S074,1,0.0
T0104,S077,1,1.5
T0104,S079,1,1.0
T0104,S080,1,0.5
T0105,S003,1,1.5
T0105,S006,1,1.5
T0105,S009,1,3.0
T0105,S010,1,0.5
T0105,S012,1,1.0
T0105,S015,1,0.5
T0105,S016,1,0.0
T0105,S019,1,1.0
T0105,S020,1,1.0
T0105,S021,1,0.0
T0105,S022,1,1.0
T0105,S023,1,1.0
T0105,S026,1,3.0
T0105,S028,1,1.5
T0105,S030,1,0.0
T0105,S033,1,0.5
T0105,S042,1,0.5
T0105,S043,1,0.0
T0105,S044,1,0.5
T0105,S047,1,0.5
T0105,S048,1,1.5
T0105,S049,1,0.5
T0105,S050,1,1.5
T0105,S052,1,1.5
T0105,S053,1,1.5
T0105,S056,1,1.0
T0105,S058,1,1.0
T0105,S059,1,0.5
T0105,S060,1,1.0
T0105,S062,1,0.0
T0105,S063,1,1.0
T0105,S064,1,1.5
T0105,S067,1,1.5
T0105,S068,1,1.5
T0105,S069,1,0.5
T0105,S073,1,0.5
T0105,S074,1,0.0
T0105,S077,1,0.5
T0105,S079,1,1.5
T0105,S080,1,1.0
T0106,S002,1,0.0
T0106,S003,1,0.5
T0106,S005,1,0.0
T0106,S007,1,0.5
T0106,S008,1,1.5
T0106,S013,1,0.5
T0106,S015,1,1.5
T0106,S016,1,0.5
T0106,S017,1,1.0
T0106,S018,1,1.0
T0106,S021,1,1.0
T0106,S022,1,0.0
T0106,S024,1,0.0
T0106,S025,1,1.0
T0106,S027,1,0.0
T0106,S030,1,1.0
T0106,S031,1,0.0
T0106,S032,1,3.0
T0106,S033,1,0.0
T0106,S034,1,1.5
T0106,S035,1,1.5
T0106,S037,1,1.0
T0106,S042,1,1.5
T0106,S043,1,1.0
T0106,S044,1,1.0
T0106,S045,1,1.5
T0106,S046,1,0.5
T0106,S047,1,0.0
T0106,S048,1,0.0
T0106,S052,1,1.0
T0106,S058,1,0.5
T0106,S059,1,0.0
T0106,S060,1,0.0
T0106,S062,1,1.5
T0106,S063,1,1.0
T0106,S064,1,0.0
T0106,S066,1,1.5
T0106,S069,1,1.0
T0106,S074,1,0.5
T0106,S075,1,0.5
T0106,S076,1,1.5
T0106,S080,1,0.0
T0107,S002,1,1.5
T0107,S003,1,0.5
T0107,S005,1,0.5
T0107,S007,1,1.5
T0107,S008,1,1.5
T0107,S013,1,0.0
T0107,S015,1,1.0
T0107,S016,1,0.5
T0107,S017,1,0.0
T0107,S018,1,0.0
T0107,S021,1,0.0
T0107,S022,1,1.5
T0107,S024,1,1.5
T0107,S025,1,0.0
T0107,S027,1,0.5
T0107,S030,1,1.5
T0107,S031,1,0.0
T0107,S033,1,0.0
T0107,S034,1,0.5
T0107,S035,1,0.5
T0107,S037,1,0.5
T0107,S040,1,3.0
T0107,S042,1,1.5
T0107,S043,1,1.0
T0107,S044,1,1.5
T0107,S045,1,0.0
T0107,S046,1,0.5
T0107,S047,1,0.0
T0107,S048,1,1.0
T0107,S052,1,1.5
T0107,S058,1,0.0
T0107,S059,1,0.5
T0107,S060,1,0.5
T0107,S062,1,1.0
T0107,S063,1,0.5
T0107,S064,1,0.5
T0107,S066,1,0.0
T0107,S069,1,1.0
T0107,S074,1,0.0
T0107,S075,1,1.5
T0107,S076,1,1.5
T0107,S080,1,1.5
T0108,S002,1,1.0
T0108,S003,1,0.0
T0108,S005,1,1.0
T0108,S007,1,1.5
T0108,S008,1,1.0
T0108,S013,1,1.0
T0108,S015,1,0.0
T0108,S016,1,0.0
T0108,S017,1,1.0
T0108,S018,1,1.0
T0108,S021,1,0.0
T0108,S022,1,0.5
T0108,S024,1,1.0
T0108,S025,1,1.0
T0108,S027,1,1.0
T0108,S028,1,3.0
T0108,S030,1,1.0
T0108,S031,1,1.5
T0108,S033,1,0.0
T0108,S034,1,1.5
T0108,S035,1,0.5
T0108,S037,1,1.5
T0108,S042,1,1.5
T0108,S043,1,1.5
T0108,S044,1,1.5
T0108,S045,1,0.0
T0108,S046,1,1.0
T0108,S047,1,1.0
T0108,S048,1,0.0
T0108,S052,1,0.0
T0108,S054,1,3.0
T0108,S058,1,0.0
T0108,S059,1,1.0
T0108,S060,1,1.5
T0108,S062,1,0.0
T0108,S063,1,1.5
T0108,S064,1,1.0
T0108,S066,1,0.0
T0108,S069,1,0.5
T0108,S074,1,1.0
T0108,S075,1,1.0
T0108,S076,1,0.0
T0108,S080,1,1.0
T0109,S002,1,0.0
T0109,S003,1,1.5
T0109,S004,1,3.0
T0109,S005,1,0.5
T0109,S006,1,0.0
T0109,S007,1,1.0
T0109,S009,1,0.5
T0109,S010,1,0.0
T0109,S014,1,1.0
T0109,S019,1,1.5
T0109,S020,1,1.0
T0109,S021,1,0.5
T0109,S024,1,1.5
T0109,S027,1,1.5
T0109,S029,1,0.5
T0109,S030,1,1.5
T0109,S031,1,0.5
T0109,S037,1,0.0
T0109,S040,1,0.5
T0109,S044,1,0.5
T0109,S045,1,0.0
T0109,S049,1,0.0
T0109,S052,1,3.0
T0109,S054,1,0.5
T0109,S056,1,0.0
T0109,S057,1,0.0
T0109,S059,1,1.0
T0109,S060,1,1.5
T0109,S061,1,1.0
T0109,S063,1,0.0
T0109,S069,1,3.0
T0109,S070,1,1.0
T0109,S073,1,1.0
T0109,S076,1,0.5
T0109,S078,1,1.0
T0109,S079,1,0.0
T0110,S002,1,1.0
T0110,S003,1,1.5
T0110,S005,1,0.0
T0110,S006,1,1.5
T0110,S007,1,0.5
T0110,S009,1,0.0
T0110,S010,1,1.5
T0110,S014,1,0.5
T0110,S019,1,1.5
T0110,S020,1,0.0
T0110,S021,1,1.0
T0110,S024,1,1.0
T0110,S027,1,0.0
T0110,S029,1,0.0
T0110,S030,1,0.5
T0110,S031,1,0.5
T0110,S033,1,3.0
T0110,S037,1,1.5
T0110,S040,1,0.5
T0110,S044,1,0.0
T0110,S045,1,1.0
T0110,S049,1,1.0
T0110,S051,1,3.0
T0110,S054,1,1.0
T0110,S056,1,1.0
T0110,S057,1,1.5
T0110,S059,1,1.5
T0110,S060,1,1.5
T0110,S061,1,1.0
T0110,S063,1,1.5
T0110,S070,1,1.0
T0110,S073,1,1.0
T0110,S076,1,0.5
T0110,S078,1,1.5
T0110,S079,1,0.5
T0111,S002,1,1.5
T0111,S003,1,0.0
T0111,S005,1,0.0
T0111,S006,1,0.5
T0111,S007,1,1.0
T0111,S009,1,1.0
T0111,S010,1,1.5
T0111,S014,1,0.5
T0111,S016,1,3.0
T0111,S019,1,1.0
T0111,S020,1,0.0
T0111,S021,1,1.5
T0111,S024,1,0.5
T0111,S027,1,0.5
T0111,S029,1,0.0
T0111,S030,1,1.5
T0111,S031,1,1.0
T0111,S037,1,1.0
T0111,S040,1,1.0
T0111,S044,1,1.0
T0111,S045,1,0.0
T0111,S049,1,1.5
T0111,S054,1,1.0
T0111,S055,1,3.0
T0111,S056,1,1.0
T0111,S057,1,1.5
T0111,S059,1,1.0
T0111,S060,1,0.0
T0111,S061,1,0.5
T0111,S063,1,1.5
T0111,S070,1,1.5
T0111,S073,1,0.5
T0111,S076,1,0.5
T0111,S078,1,0.5
T0111,S079,1,0.0
T0112,S004,1,0.5
T0112,S005,1,0.0
T0112,S006,1,0.0
T0112,S011,1,0.5
T0112,S012,1,1.0
T0112,S014,1,0.0
T0112,S018,1,1.5
T0112,S021,1,0.5
T0112,S024,1,0.0
T0112,S026,1,1.5
T0112,S027,1,1.0
T0112,S029,1,1.5
T0112,S030,1,0.5
T0112,S032,1,0.5
T0112,S038,1,0.0
T0112,S041,1,0.0
T0112,S043,1,0.5
T0112,S045,1,3.0
T0112,S046,1,1.5
T0112,S047,1,0.5
T0112,S048,1,0.0
T0112,S050,1,1.5
T0112,S051,1,0.5
T0112,S053,1,1.0
T0112,S054,1,1.0
T0112,S056,1,0.0
T0112,S058,1,3.0
T0112,S061,1,0.5
T0112,S062,1,1.5
T0112,S063,1,3.0
T0112,S064,1,0.5
T0112,S065,1,0.0
T0112,S066,1,1.0
T0112,S070,1,0.0
T0112,S073,1,0.0
T0112,S076,1,1.5
T0112,S077,1,0.5
T0113,S004,1,1.0
T0113,S005,1,1.0
T0113,S006,1,1.5
T0113,S011,1,0.5
T0113,S012,1,1.0
T0113,S014,1,0.5
T0113,S015,1,3.0
T0113,S018,1,0.5
T0113,S021,1,0.0
T0113,S024,1,0.5
T0113,S026,1,1.5
T0113,S027,1,0.0
T0113,S029,1,0.5
T0113,S030,1,0.0
T0113,S032,1,0.5
T0113,S038,1,0.0
T0113,S041,1,1.5
T0113,S043,1,0.5
T0113,S044,1,3.0
T0113,S046,1,1.0
T0113,S047,1,1.0
T0113,S048,1,1.5
T0113,S050,1,0.0
T0113,S051,1,0.0
T0113,S053,1,0.5
T0113,S054,1,0.5
T0113,S056,1,1.5
T0113,S061,1,1.0
T0113,S062,1,1.5
T0113,S064,1,0.0
T0113,S065,1,0.5
T0113,S066,1,0.5
T0113,S070,1,1.5
T0113,S073,1,0.5
T0113,S076,1,1.0
T0113,S077,1,0.0
T0114,S004,1,1.5
T0114,S005,1,1.5
T0114,S006,1,0.5
T0114,S011,1,1.5
T0114,S012,1,0.0
T0114,S014,1,1.5
T0114,S016,1,3.0
T0114,S018,1,1.0
T0114,S021,1,0.0
T0114,S024,1,1.5
T0114,S026,1,1.5
T0114,S027,1,0.5
T0114,S029,1,0.5
T0114,S030,1,1.5
T0114,S032,1,0.0
T0114,S037,1,3.0
T0114,S038,1,0.0
T0114,S041,1,1.0
T0114,S043,1,1.5
T0114,S046,1,0.5
T0114,S047,1,0.5
T0114,S048,1,1.5
T0114,S050,1,1.0
T0114,S051,1,0.5
T0114,S053,1,1.5
T0114,S054,1,1.5
T0114,S056,1,1.0
T0114,S061,1,0.0
T0114,S062,1,0.5
T0114,S064,1,0.0
T0114,S065,1,1.0
T0114,S066,1,0.5
T0114,S070,1,1.0
T0114,S073,1,0.0
T0114,S076,1,1.0
T0114,S077,1,0.0
T0115,S004,1,3.0
T0115,S008,1,1.5
T0115,S009,1,0.0
T0115,S013,1,0.5
T0115,S014,1,0.0
T0115,S018,1,0.0
T0115,S023,1,0.5
T0115,S028,1,1.0
T0115,S033,1,1.0
T0115,S036,1,1.5
T0115,S038,1,0.0
T0115,S039,1,0.0
T0115,S040,1,0.5
T0115,S041,1,1.0
T0115,S042,1,0.0
T0115,S045,1,1.0
T0115,S050,1,1.0
T0115,S052,1,3.0
T0115,S055,1,0.0
T0115,S060,1,3.0
T0115,S061,1,0.0
T0115,S062,1,0.5
T0115,S063,1,1.0
T0115,S066,1,0.5
T0115,S068,1,0.0
T0115,S070,1,0.5
T0115,S074,1,0.0
T0115,S075,1,0.5
T0115,S076,1,0.5
T0115,S077,1,1.0
T0115,S078,1,0.5
T0115,S079,1,3.0
T0116,S008,1,1.0
T0116,S009,1,1.0
T0116,S013,1,0.0
T0116,S014,1,0.5
T0116,S016,1,3.0
T0116,S018,1,1.0
T0116,S023,1,0.0
T0116,S028,1,0.5
T0116,S033,1,1.0
T0116,S036,1,1.5
T0116,S038,1,0.5
T0116,S039,1,1.0
T0116,S040,1,1.5
T0116,S041,1,0.5
T0116,S042,1,0.0
T0116,S045,1,0.0
T0116,S050,1,0.0
T0116,S055,1,1.5
T0116,S061,1,1.0
T0116,S062,1,0.5
T0116,S063,1,1.0
T0116,S066,1,0.0
T0116,S068,1,0.5
T0116,S070,1,1.5
T0116,S074,1,0.0
T0116,S075,1,0.0
T0116,S076,1,0.0
T0116,S077,1,0.5
T0116,S078,1,0.0
T0116,S079,1,3.0
T0117,S004,1,3.0
T0117,S006,1,3.0
T0117,S008,1,1.5
T0117,S009,1,0.0
T0117,S013,1,1.5
T0117,S014,1,0.0
T0117,S018,1,1.0
T0117,S022,1,3.0
T0117,S023,1,1.5
T0117,S028,1,0.0
T0117,S033,1,1.5
T0117,S036,1,0.5
T0117,S038,1,0.0
T0117,S039,1,0.5
T0117,S040,1,0.0
T0117,S041,1,1.0
T0117,S042,1,1.5
T0117,S045,1,1.5
T0117,S050,1,1.5
T0117,S055,1,0.0
T0117,S061,1,0.0
T0117,S062,1,1.5
T0117,S063,1,0.5
T0117,S066,1,0.0
T0117,S067,1,3.0
T0117,S068,1,0.0
T0117,S070,1,1.0
T0117,S074,1,1.0
T0117,S075,1,1.0
T0117,S076,1,1.5
T0117,S077,1,0.0
T0117,S078,1,1.0
T0118,S001,1,1.0
T0118,S003,1,0.5
T0118,S004,1,0.0
T0118,S005,1,1.0
T0118,S008,1,1.5
T0118,S010,1,1.5
T0118,S011,1,0.5
T0118,S013,1,1.0
T0118,S014,1,1.5
T0118,S016,1,0.0
T0118,S020,1,0.5
T0118,S024,1,1.0
T0118,S025,1,1.0
T0118,S029,1,1.0
T0118,S030,1,3.0
T0118,S033,1,0.0
T0118,S034,1,1.0
T0118,S036,1,3.0
T0118,S038,1,1.0
T0118,S044,1,1.0
T0118,S045,1,0.5
T0118,S046,1,3.0
T0118,S049,1,1.5
T0118,S050,1,0.0
T0118,S051,1,0.0
T0118,S052,1,0.0
T0118,S053,1,1.0
T0118,S054,1,0.5
T0118,S062,1,0.0
T0118,S070,1,0.5
T0118,S071,1,0.5
T0118,S072,1,1.5
T0118,S073,1,0.0
T0118,S074,1,1.0
T0118,S076,1,1.5
T0118,S078,1,0.0
T0118,S079,1,1.5
T0119,S001,1,1.0
T0119,S003,1,1.0
T0119,S004,1,0.0
T0119,S005,1,1.0
T0119,S008,1,0.5
T0119,S010,1,0.0
T0119,S011,1,0.0
T0119,S013,1,0.0
T0119,S014,1,1.5
T0119,S016,1,0.0
T0119,S020,1,0.5
T0119,S024,1,0.5
T0119,S025,1,1.0
T0119,S027,1,3.0
T0119,S029,1,1.5
T0119,S033,1,0.5
T0119,S034,1,1.0
T0119,S038,1,0.5
T0119,S044,1,1.5
T0119,S045,1,0.5
T0119,S049,1,0.0
T0119,S050,1,0.0
T0119,S051,1,1.5
T0119,S052,1,1.5
T0119,S053,1,1.0
T0119,S054,1,0.5
T0119,S062,1,1.0
T0119,S070,1,1.5
T0119,S071,1,0.0
T0119,S072,1,1.5
T0119,S073,1,1.0
T0119,S074,1,0.5
T0119,S076,1,0.0
T0119,S078,1,0.0
T0119,S079,1,1.5
T0120,S001,1,0.0
T0120,S003,1,1.5
T0120,S004,1,1.5
T0120,S005,1,0.0
T0120,S006,1,3.0
T0120,S008,1,0.0
T0120,S010,1,1.5
T0120,S011,1,0.5
T0120,S013,1,0.5
T0120,S014,1,1.5
T0120,S016,1,0.5
T0120,S020,1,1.5
T0120,S024,1,0.0
T0120,S025,1,1.5
T0120,S029,1,0.5
T0120,S033,1,1.0
T0120,S034,1,1.0
T0120,S038,1,1.5
T0120,S044,1,1.5
T0120,S045,1,0.5
T0120,S049,1,1.0
T0120,S050,1,0.0
T0120,S051,1,0.0
T0120,S052,1,1.5
T0120,S053,1,0.5
T0120,S054,1,0.0
T0120,S062,1,0.5
T0120,S070,1,0.5
T0120,S071,1,1.5
T0120,S072,1,0.0
T0120,S073,1,0.0
T0120,S074,1,0.5
T0120,S076,1,0.5
T0120,S078,1,0.0
T0120,S079,1,0.5
